Date,SPY,TLT,GC=F,CL=F,ZW=F,DX=F
2001-06-12,0.8655264099934201,,0.9912377000731475,0.9104524492916023,1.0676229508196724,1.114432036693836
2001-06-13,0.8581005796425123,,0.9930631838670207,0.8998440199411661,1.0840163934426232,1.1089385175234197
2001-06-14,0.8388483025354538,,1.0051113323391085,0.9060842935043613,1.0625000000000002,1.0985102577350097
2001-06-15,0.8378169211800338,,0.9901424543642992,0.8895476102200556,1.0584016393442626,1.1013035111623943
2001-06-18,0.833760220962479,,0.9945235486183817,0.8595943804330419,1.0512295081967216,1.1038175173879516
2001-06-19,0.8374043896211597,,0.9981745162061281,0.8574103025394214,1.0819672131147542,1.111545582470522
2001-06-20,0.8418049011099328,,0.9945235486183818,0.8268330930054155,1.0737704918032789,1.1121042899857525
2001-06-21,0.8513622669175714,,0.9952537867034065,0.8287051512697104,1.0450819672131149,1.1096834135189322
2001-06-22,0.8446927269385212,,0.9941584295758694,0.8371295027265261,1.0440573770491803,1.1101489912754254
2001-06-25,0.836923085316395,,0.9992698733336651,0.8502340295999083,1.028688524590164,1.1038175173879512
2001-06-26,0.8357542109274285,,1.008397292303031,0.8418096781430927,1.0163934426229508,1.1016759591601502
2001-06-27,0.8352729066226638,,0.9934283029095331,0.7990640006236815,1.0204918032786887,1.1050279201027655
2001-06-28,0.839879683890874,,0.98320552681263,0.7975039024770532,1.0204918032786887,1.1200186145857969
2001-06-29,0.8429737754988993,,0.9879518515279134,0.8190327808072512,1.0030737704918036,1.1149906731718742
2001-07-02,0.8534937499160673,,0.9835706458551423,0.8096724299741177,1.00922131147541,1.116945971882201
2001-07-03,0.8532874841366302,,0.9769989487646742,0.8187207611779254,1.0245901639344264,1.115735569167387
2001-07-05,0.8366480467910673,,0.9678715297953082,0.8430577566603952,1.0389344262295084,1.1285847054226175
2001-07-06,0.8185646965312102,,0.9707922592980298,0.8801871998752625,1.0532786885245904,1.118715082112246
2001-07-09,0.823033928307639,,0.9729828621344153,0.8608424589503442,1.0563524590163937,1.1183426341144898
2001-07-10,0.8131328036870169,,0.9718876164255669,0.8577223221687466,1.0584016393442628,1.1119180304682785
2001-07-11,0.8139578668047651,,0.9795545592248833,0.8458658738126669,1.073770491803279,1.1074487965695863
2001-07-12,0.8332789166577141,,0.9733479811769276,0.8361934438385485,1.0860655737704923,1.1111731344727658
2001-07-13,0.840498481229185,,0.9751734649708007,0.829641210157687,1.1793032786885251,1.1137802704570603
2001-07-16,0.829978506812017,,0.974443226885776,0.8131045268733813,1.1598360655737712,1.1128491149440733
2001-07-17,0.8377481484341431,,0.978824432558547,0.7978159221063784,1.188524590163935,1.1095902837601952
2001-07-18,0.8320412695228572,,0.9872216134428883,0.7765990634055061,1.1711065573770496,1.09497203727492
2001-07-19,0.8393296068402186,,0.9835706458551419,0.770670868983296,1.1926229508196726,1.0943202710381446
2001-07-20,0.8343102455548995,,0.985396129649015,0.7984399613650298,1.1844262295081973,1.0932960568036125
2001-07-23,0.8178770739887736,,0.9813800430187563,0.8149766446493355,1.1516393442622956,1.098975764454311
2001-07-24,0.8099699393331011,,0.9846660029826789,0.8209048390715457,1.1803278688524597,1.0922718425690805
2001-07-25,0.8189084553441937,,0.9773640678071861,0.8374415223558512,1.1670081967213122,1.087616349152914
2001-07-26,0.8275032125423027,,0.9718876164255665,0.834009365944928,1.16188524590164,1.088733693146183
2001-07-27,0.8306660768962186,,0.9762687106796492,0.8430577566603951,1.1536885245901647,1.09068899185651
2001-07-30,0.8309411154215464,,0.9660460460014346,0.8308892291633305,1.1454918032786894,1.0932029980820672
2001-07-31,0.83437901830079,,0.9718876164255666,0.8221529175888483,1.1270491803278697,1.093016738564593
2001-08-01,0.839604645365546,,0.9762687106796493,0.8352574444622307,1.1444672131147549,1.0865921349183818
2001-08-02,0.8430425482447896,,0.9762687106796493,0.8645865754789338,1.1331967213114762,1.0838920112497343
2001-08-03,0.8384357709765795,,0.9780941944735225,0.8617785178383212,1.1075819672131155,1.0829608557367474
2001-08-06,0.8271594537293191,,0.9751734649708008,0.8655226343669109,1.0860655737704925,1.0853817322035677
2001-08-07,0.8303910383708909,,0.9755385840133131,0.8717629079301061,1.0963114754098369,1.0895716478632407
2001-08-08,0.814989248160185,,0.9780941944735224,0.8592824203153752,1.1045081967213124,1.0861266281990802
2001-08-09,0.8173957696840086,,0.9981745162061276,0.8624024975853136,1.1065573770491812,1.0745810244174012
2001-08-10,0.8202148752249412,,1.0000000000000009,0.8751950048293703,1.1127049180327877,1.0746740831389463
2001-08-13,0.8204211410043782,,1.0065718085091575,0.8680187318898573,1.1106557377049189,1.0722532777093179
2001-08-14,0.8200773297331599,,1.0087622999268546,0.8739469858237268,1.1065573770491812,1.0659218038218439
2001-08-15,0.8129952581952355,,1.0065718085091577,0.8599064000623674,1.1024590163934436,1.054562388520447
2001-08-16,0.815814363736168,,1.0047463247152846,0.8564743031631034,1.094262295081968,1.0540036810052165
